Risc_1,Signal_1,Risc_2,Signal_2,Risc_3,Signal_3,Risc_4,Signal_4,Risc_5,Signal_5,Risc_6,Signal_6,Risc_7,Signal_7,Risc_8,Signal_8,Rh,Data,no2,o3,co
122.942616033755,2855773.49367089,124.714486638537,148011.288326301,129.385513361463,28997185.766526,128.378481012658,24157982.9676512,129.910689170183,15518342.3431786,127.122784810127,23824338.9817159,138.19929676512,96964174.323488,105.68129395218,62408730.8579466,18.2994374120957,19-Oct-2019 00,51,3,0.6
122.917605633803,2571741.40704225,124.702816901408,144051.595774648,129.378028169014,21149325.9352113,128.365211267605,19236496.2169014,129.898169014085,15738446.0056338,127.111690140845,24447305.9661972,138.18985915493,99950205.7126761,105.664084507042,64270332.084507,18.5067605633803,19-Oct-2019 01,43,7,0.6
122.873558368494,2861934.92686357,124.66188466948,165842.462728551,129.323628691982,23003962.2109705,128.321659634318,21769554.416315,129.87229254571,28612444.4275668,127.066807313643,39202454.9451477,138.145710267229,107485842.407876,105.646835443038,68047681.5246132,19.9492264416315,19-Oct-2019 02,37,10,0.5
122.799156118142,3873317.51054852,124.57805907173,205417.011251758,129.238255977496,39497800.3150492,128.237974683544,34453553.8312236,129.805625879043,48831457.2236287,126.980731364276,61596795.8762307,138.058368495077,109631733.603376,105.605203938115,68325554.1659634,21.6715893108299,19-Oct-2019 03,31,11,0.6
122.829014084507,4413488.76338028,124.582253521126,219778.928169014,129.254647887325,47108112.884507,128.25323943662,39970102.8394366,129.818591549296,50615542.4478873,126.974507042253,62623908.8450704,138.05338028169,115658517.115493,105.61676056338,71879673.7352113,22.0322535211267,19-Oct-2019 04,28,12,0.6
122.844163150492,4969995.65400844,124.605907172995,236994.769338959,129.262306610409,52000605.5752461,128.256680731365,44372711.2911392,129.818424753868,57362847.5499297,126.978621659634,69535562.9817159,138.07299578059,117188994.509142,105.618002812939,72718401.3333333,22.0223628691983,19-Oct-2019 05,29,11,0.6
122.862728551336,4735360.08720112,124.614767932489,222745.654008439,129.268213783404,52773875.7524613,128.258509142054,44303655.6061885,129.824753867792,49989969.1476793,126.996483825597,61248865.0857947,138.082559774964,117397663.178622,105.618284106892,73027527.5668073,21.9243319268636,19-Oct-2019 06,30,8,0.6
122.819718309859,3801843.83943662,124.590422535211,186876.857746479,129.269436619719,46616165.9211268,128.267605633804,38176063.1577465,129.821408450704,37121950.915493,126.983802816901,47716345.5971831,138.075352112676,118970993.701408,105.623802816901,74338413.0028169,22.2943661971831,19-Oct-2019 07,36,5,0.6
122.779324894515,3128187.2278481,124.553867791843,163336.632911392,129.237834036568,38487037.5386779,128.233614627285,31213790.2503516,129.784950773558,23175109.6174402,126.951476793249,33536992.6666667,138.039099859353,117171068.09564,105.590857946554,73578190.3347398,22.5915611814346,19-Oct-2019 08,35,3,0.7
122.802812939521,2661611.3488045,124.582841068917,149327.697609001,129.271448663853,28960807.7102672,128.259774964838,24118044.9507736,129.827144866386,19793699.5893108,126.985935302392,29885462.7004219,138.069198312237,115414629.963432,105.619127988748,72332379.4542897,22.5182841068917,19-Oct-2019 09,36,6,0.7
122.776619718309,2655453.54929577,124.557183098592,156667.195774648,129.247183098591,26957046.1380282,128.244225352113,23264890.8760563,129.799295774648,23738676.4338028,126.967323943662,34743168.1239437,138.045774647888,115300078.095775,105.601830985915,72309142.9859155,22.8960563380282,19-Oct-2019 10,35,8,0.8
122.758790436006,3020053.14345992,124.552461322081,178725.873417722,129.233192686357,32728147.07173,128.245288326302,27963322.4810127,129.798734177215,33762968.323488,126.946976090014,46293792.6694796,138.027566807313,118977667.443038,105.607454289733,73899128.1575246,23.3098452883263,19-Oct-2019 11,36,8,0.9
122.805485232067,3064082.32489451,124.567510548522,176814.375527426,129.24894514768,35560872.9985935,128.234739803095,29743465.0604782,129.80576652602,31837307.1954993,126.961462728551,44023852.8185654,138.055696202531,117108970.756681,105.601687763713,72903464.8888889,22.9848101265823,19-Oct-2019 12,39,9,0.8
122.779718309859,3147140.31549296,124.568309859155,180946.650704225,129.229577464789,35801391.9464789,128.214507042254,29910092.6647887,129.790563380282,37431636.3070423,126.943943661972,50368642.5971831,138.042957746479,118128386.107042,105.594929577464,73344254.2760563,23.6360563380282,19-Oct-2019 13,31,29,0.7
122.923769338959,22355772.3164557,124.684669479606,1731631.91420534,129.252461322081,71999791.4542897,128.231504922644,67915695.488045,129.814345991561,258093809.969058,126.948804500703,284745855.504923,138.120956399438,136093798.908579,105.629254571026,80251143.2911392,23.5977496483825,19-Oct-2019 14,26,36,0.6
122.891279887482,43214429.7721519,124.669760900141,63627286.5710267,129.197749648382,109661057.811533,128.212095639944,102903371.971871,129.76905766526,468035565.817159,126.924894514768,477566115.64557,138.087623066104,151242265.834037,105.588607594937,85360758.5260197,24.6081575246132,19-Oct-2019 15,31,33,0.6
122.948382559776,40191109.9971871,124.74135021097,11670246.862166,129.258509142053,111644975.381153,128.268635724332,102573542.863572,129.823066104078,385612177.102672,126.991561181435,419730138.036568,138.150492264416,136526272.787623,105.623347398031,78865350.5316456,23.665682137834,19-Oct-2019 16,26,42,0.6
122.925774647888,49982736.4957746,124.735774647887,84156079.8014085,129.222394366197,130697717.002817,128.241690140846,122645372.405634,129.802112676056,458098887.774648,126.982394366197,469791625.464789,138.12338028169,141494328.642254,105.606478873239,80841364,23.8447887323945,19-Oct-2019 17,31,35,0.8
122.947960618847,42685964.0843882,124.744163150492,39202425.0759494,129.250070323489,126716855.392405,128.236849507737,117309557.085795,129.808298171589,416525831.156118,126.980872011251,436279211.769339,138.13417721519,142378692.230661,105.617721518987,81688372.4106892,23.1845288326301,19-Oct-2019 18,32,33,0.8
122.933192686358,39177192.0675105,124.733333333334,39571532.3122363,129.254008438819,121809232.742616,128.253727144867,113580744.517581,129.818143459916,362838244.725738,126.994514767932,387184309.69339,138.132911392405,142070463.819972,105.627144866385,81689390.4135021,23.0524613220816,19-Oct-2019 19,45,11,0.8
122.875070422536,11759304.2366197,124.657042253521,483209.721126761,129.268309859155,80838245.4366197,128.272676056338,70495830.7211268,129.817746478873,79053733.7605634,126.982676056338,97335919.2112676,138.109014084507,122839723.459155,105.612394366197,74545811.3126761,23.2270422535211,19-Oct-2019 20,38,18,0.9
122.895358649789,14479989.395218,124.679465541491,502277.555555556,129.26582278481,83372541.8396624,128.272011251758,75921704.9113924,129.822081575246,131653597.609001,126.98776371308,157255876.264416,138.123909985935,126824456.157525,105.622362869198,76305384.3150492,23.168776371308,19-Oct-2019 21,35,15,0.8
122.861744022504,13729770.5682138,124.628551336146,476920.281293952,129.244725738396,80585849.4458509,128.252320675105,72001453.7609001,129.795921237693,120525074.762307,126.972151898734,143092391.893108,138.093108298172,127683578.68917,105.600562587904,77233101.95218,23.7447257383967,19-Oct-2019 22,42,5,0.8
122.803521126761,5052148.01408451,124.577464788733,192703.408450704,129.235211267606,57048057.256338,128.248591549296,47773854.9690141,129.795915492958,27061899.1521127,126.96352112676,38224212.9464789,138.071690140845,116345494.68169,105.600563380281,72633975.0422535,23.845352112676,19-Oct-2019 23,43,2,0.8
122.813080168777,3634854.54852321,124.595358649789,162019.419127989,129.271026722925,39995876.1462729,128.289451476793,33042580.2194093,129.816033755275,18064140.3375527,126.977496483825,27887012.0393812,138.075808720113,112347232.64135,105.615330520394,70842403.4036568,23.5696202531646,20-Oct-2019 00,42,2,0.8
122.81223628692,3026335.85654008,124.579887482419,155189.265822785,129.259634317862,31612877.1195499,128.264135021097,27804948.8466948,129.815189873418,17361216.0815752,126.966666666667,27407614.8129395,138.065682137834,111012595.026723,105.608579465541,69897872.8663854,23.4563994374121,20-Oct-2019 01,40,2,0.8
122.835070422535,2610821.42394366,124.62661971831,146698.614084507,129.294225352113,23843258.1380282,128.29028169014,22640601.2957746,129.830985915493,16293672.7802817,127.006901408451,25851452.2985916,138.105352112676,109304492.157746,105.607183098591,69158454.1521127,22.5342253521127,20-Oct-2019 02,41,2,0.7
122.939381153305,2235390.15049226,124.732208157525,135170.668073136,129.388888888889,15068252.0646976,128.370745428973,16184036.1434599,129.910829817159,14891885.02391,127.103797468354,23725343.7862166,138.213080168777,105309699.949367,105.65358649789,67592729.811533,20.4396624472574,20-Oct-2019 03,38,2,0.7
122.941549295775,2074692.00140845,124.736056338028,132538.077464789,129.384507042253,9813916.94647887,128.375633802817,11861648.2450704,129.91676056338,14822005.915493,127.105352112676,23678054.2760563,138.222112676056,106788417.307042,105.662535211267,68331658.7605634,20.623661971831,20-Oct-2019 04,33,2,0.7
122.97014084507,1920859.12112676,124.758309859155,125562.515492958,129.402253521127,6832032.78591549,128.384507042253,8612562.97183099,129.930704225352,13580444.8084507,127.129436619718,21564236.0873239,138.232957746478,106306466.35493,105.688028169014,68219946.7042253,20.0708450704226,20-Oct-2019 05,31,2,0.7
122.950210970464,1847266.32911392,124.75105485232,125307.58931083,129.391561181435,5216260.86216596,128.390154711673,6653295.94233474,129.933895921237,13855325.9353024,127.129535864979,22075663.2180028,138.231223628692,107361159.088608,105.675808720112,69010884.978903,20.3230661040788,20-Oct-2019 06,32,3,0.6
122.949718309859,1821909.71830986,124.752535211268,126188.56056338,129.389577464789,5078984.79577465,128.38338028169,6205376.22535211,129.939014084507,14547165.6507042,127.13,23077394.2535211,138.234084507043,108600120.878873,105.673943661971,69554847.9492958,20.384647887324,20-Oct-2019 07,31,4,0.6
122.993811533052,1857783.51758087,124.788326300985,129204.621659634,129.41617440225,6544017.5907173,128.403094233474,7363853.2137834,129.962306610407,16375272.7791842,127.139381153305,25479285.2180028,138.262025316456,109870613.355837,105.697609001406,70340441.5977497,19.534458509142,20-Oct-2019 08,26,8,0.7
123.017887323944,2007270.86478873,124.816056338028,137689.118309859,129.449154929578,12284140.8126761,128.439859154929,11662272.7225352,129.991971830986,20704175.5915493,127.162394366197,30437939.8169014,138.280985915493,110466556.574648,105.707746478873,70220822.9183099,19.3905633802817,20-Oct-2019 09,24,8,0.7
122.997887323944,2076920.90985915,124.797887323943,136897.964788732,129.435633802817,17244778.0056338,128.428028169014,14529682.9943662,129.967605633803,19278686.8704225,127.144366197183,28442131.6704225,138.251971830986,106489093.250704,105.690704225352,68148265.9943662,20.025352112676,20-Oct-2019 10,19,23,0.7
123.035443037974,8365986.08298172,124.814908579466,453489.970464135,129.397046413502,35895671.6540084,128.392827004219,33187204.2869198,129.94135021097,119066255.504923,127.1194092827,136989892.995781,138.254571026723,121334645.007032,105.682981715893,75138141.2658228,20.9043600562588,20-Oct-2019 11,14,36,0.6
123.073277074543,27538419.1195499,124.869760900141,2816917.98030942,129.383263009845,67153952.9563994,128.380450070323,63541337.3333333,129.928691983122,260497202.160338,127.104219409283,291581857.642757,138.25358649789,136230699.71308,105.677918424753,80701603.5780591,21.5697609001406,20-Oct-2019 12,10,50,0.6
122.995492957747,52527256.6647887,124.811408450704,93237014.4661972,129.299577464789,105074777.926761,128.287323943662,99062590.456338,129.861267605634,479928074.907042,127.021971830986,485332046.557746,138.207323943662,154686148.901408,105.651690140845,87258212.6873239,22.9549295774648,20-Oct-2019 13,10,59,0.5
123.060618846694,53922023.9437412,124.848241912799,119747716.16315,129.332208157525,129794573.95218,128.341209563994,120713741.198312,129.880168776372,485968726.188467,127.067791842475,489512715.206751,138.252461322082,156556311.043601,105.694936708861,87438543.8874824,22.4302390998594,20-Oct-2019 14,9,64,0.6
122.953802816902,65228319.2112676,124.801690140845,131072000,129.307887323944,161305368.878873,128.315492957746,157575096.946479,129.874788732395,499000000,126.992253521127,499000000,138.167042253521,165390980.349296,105.681126760564,90797779.5943662,24.1674647887324,20-Oct-2019 15,15,60,0.5
122.94711673699,65320926.3684951,124.816315049227,131072000,129.280309423348,171536391.853727,128.27482419128,172326939.206751,129.872011251758,499000000,127.007594936709,499000000,138.1870604782,164985165.929677,105.662306610408,90217385.1589311,24.615611814346,20-Oct-2019 16,15,64,0.6
123.053305203938,57455376.416315,124.879184247539,131072000,129.350914205345,166249754.171589,128.361040787622,168182384.83263,129.905625879044,499000000,127.067932489451,499000000,138.264978902954,160133960.38256,105.701547116737,88567430.3909986,22.8670886075949,20-Oct-2019 17,21,60,0.6
123.077183098591,53505681.1605634,124.88323943662,131072000,129.358028169014,159950279.774648,128.344084507042,161535590.828169,129.911126760564,498146311.346479,127.069718309858,498764489.014085,138.272816901409,154971494.997183,105.69985915493,86440248.1690141,22.21,20-Oct-2019 18,20,66,0.7
123.128973277075,52262884.4556962,124.94317862166,127133080.506329,129.41040787623,163849801.47398,128.408298171589,165348038.863572,129.95935302391,491007688.461322,127.138255977497,492839119.752461,138.335724331927,152972803.184248,105.735021097046,85123602.2278481,20.1255977496484,20-Oct-2019 19,30,46,0.7
123.152253521127,42629165.7464789,124.960422535211,61489559.4492958,129.427323943662,129222615.785915,128.427746478873,123400720.191549,129.98323943662,430450588.653521,127.164084507042,442608050.63662,138.349295774648,136968210.174648,105.72661971831,79026199.2901409,19.7907042253521,20-Oct-2019 20,24,55,0.7
123.107876230661,47439090.1490858,124.924331926864,131072000,129.381856540084,144237409.85654,128.37482419128,142561983.009845,129.933052039381,496565812.343179,127.118424753868,497445368.483826,138.324191279887,146447435.825598,105.710267229255,82921739.5780591,20.3043600562588,20-Oct-2019 21,23,53,0.6
123.126901408451,42964537.9492958,124.935211267606,100321644.367606,129.39985915493,138648129.442254,128.401690140845,136432208.709859,129.95676056338,456598042.11831,127.132535211268,460514261.611268,138.330422535211,141936492.732394,105.720845070422,81273819.3915493,20.3215492957746,20-Oct-2019 22,16,64,0.6
123.144585091421,49374752.8326301,124.980028129395,130611127.988748,129.418565400844,151322465.02391,128.417440225035,153438766.40225,129.988045007033,498673190.120956,127.15611814346,498729189.805907,138.357383966245,153091515.971871,105.741490857946,85775683.8481013,20.1575246132208,20-Oct-2019 23,21,45,0.6
123.089436619718,43552208.371831,124.891408450705,70157100.8014085,129.36323943662,129678654.016901,128.368873239437,128697506.35493,129.915774647887,432500922.997183,127.090281690141,445064600.090141,138.28,145752641.656338,105.685492957746,83457303.9887324,22.5146478873239,21-Oct-2019 00,14,40,0.6
123.154149085795,38098751.628692,124.959493670886,32460990.5035162,129.440506329114,109266725.367089,128.435583684951,106143998.548523,129.977496483826,355211843.353024,127.141912798875,379423097.586498,138.335302390998,139093938.992968,105.714627285513,81347348.7369902,21.6057665260197,21-Oct-2019 01,14,30,0.6
123.08676056338,35174062.4676056,124.898873239437,4463076.06760563,129.390422535211,98568309.5661972,128.377746478873,94939509.6112676,129.928732394366,277965924.980282,127.094366197183,318752252.214085,138.273802816901,138295290.411268,105.66,81464432.0225352,22.4002816901408,21-Oct-2019 02,14,24,0.6
